0;0
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
65;0
66;0
67;0
68;0
69;0
70;0
71;0
72;0
73;0
74;0
75;0
76;0
77;0
78;0
79;0
80;0
81;0
82;0
83;0
84;0
85;0
86;0
87;0
88;0
89;0
90;0
91;0
92;0
93;0
94;0
95;0
96;0
97;0
98;0
99;0
100;0
101;0
102;0
103;0
104;0
105;0
106;0
107;0
108;0
109;0
110;0
111;0
112;0
113;0
114;0
115;0
116;0
117;0
118;0
119;0
120;0
121;0
122;0
123;0
124;0
125;0
126;0
127;0
128;0
129;0
130;0
131;0
132;1
133;5
134;46
135;190
136;285
137;305
138;323
139;324
140;324
141;335
142;326
143;337
144;349
145;361
146;357
147;322
148;295
149;293
150;325
151;345
152;353
153;299
154;313
155;331
156;297
157;327
158;310
159;325
160;271
161;316
162;323
163;351
164;325
165;333
166;305
167;287
168;316
169;339
170;315
171;308
172;302
173;310
174;302
175;314
176;298
177;311
178;309
179;301
180;299
181;329
182;301
183;308
184;284
185;304
186;359
187;302
188;327
189;340
190;301
191;293
192;327
193;328
194;317
195;314
196;288
197;319
198;328
199;300
200;303
201;288
202;309
203;316
204;295
205;298
206;299
207;298
208;297
209;280
210;272
211;296
212;273
213;300
214;280
215;348
216;271
217;308
218;294
219;311
220;319
221;300
222;285
223;309
224;277
225;308
226;345
227;314
228;286
229;310
230;294
231;301
232;319
233;292
234;293
235;296
236;265
237;321
238;329
239;299
240;285
241;314
242;318
243;325
244;309
245;295
246;291
247;316
248;316
249;317
250;308
251;266
252;270
253;288
254;286
255;299
256;304
257;305
258;282
259;297
260;293
261;275
262;323
263;316
264;298
265;315
266;282
267;293
268;305
269;305
270;319
271;301
272;312
273;322
274;308
275;285
276;299
277;289
278;277
279;294
280;288
281;314
282;310
283;312
284;317
285;284
286;322
287;295
288;318
289;303
290;315
291;313
292;297
293;310
294;337
295;320
296;282
297;312
298;302
299;307
300;269
301;309
302;325
303;291
304;329
305;318
306;285
307;308
308;332
309;304
310;292
311;361
312;285
313;325
314;301
315;306
316;302
317;312
318;302
319;309
320;296
321;345
322;307
323;325
324;307
325;313
326;315
327;296
328;310
329;304
330;307
331;308
332;304
333;341
334;311
335;295
336;328
337;323
338;293
339;323
340;303
341;330
342;318
343;334
344;297
345;351
346;281
347;326
348;310
349;295
350;336
351;324
352;327
353;337
354;313
355;283
356;352
357;338
358;332
359;330
360;301
361;340
362;328
363;353
364;351
365;294
366;320
367;310
368;342
369;357
370;335
371;360
372;347
373;341
374;314
375;356
376;328
377;323
378;345
379;334
380;329
381;306
382;340
383;339
384;334
385;307
386;342
387;339
388;322
389;340
390;358
391;301
392;325
393;317
394;315
395;325
396;322
397;318
398;340
399;314
400;350
401;360
402;352
403;342
404;365
405;341
406;336
407;319
408;309
409;340
410;331
411;360
412;325
413;312
414;326
415;344
416;345
417;328
418;357
419;304
420;324
421;372
422;345
423;360
424;352
425;305
426;334
427;383
428;321
429;341
430;352
431;374
432;330
433;349
434;388
435;338
436;341
437;366
438;359
439;333
440;341
441;367
442;347
443;335
444;334
445;384
446;375
447;314
448;383
449;347
450;354
451;299
452;323
453;383
454;339
455;341
456;335
457;340
458;322
459;330
460;340
461;344
462;332
463;347
464;333
465;353
466;338
467;370
468;380
469;334
470;339
471;349
472;313
473;383
474;358
475;350
476;339
477;329
478;349
479;362
480;338
481;350
482;347
483;353
484;354
485;370
486;378
487;356
488;369
489;368
490;364
491;334
492;331
493;319
494;339
495;339
496;335
497;371
498;378
499;370
500;353
501;353
502;353
503;346
504;349
505;333
506;329
507;334
508;328
509;329
510;349
511;373
512;361
513;364
514;329
515;365
516;340
517;352
518;393
519;366
520;363
521;388
522;348
523;370
524;343
525;338
526;314
527;339
528;362
529;349
530;335
531;358
532;359
533;367
