0;0
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
65;0
66;0
67;0
68;0
69;0
70;0
71;0
72;0
73;0
74;0
75;0
76;0
77;0
78;0
79;0
80;0
81;0
82;0
83;0
84;0
85;0
86;0
87;0
88;0
89;0
90;0
91;0
92;0
93;0
94;0
95;0
96;0
97;0
98;0
99;0
100;0
101;0
102;0
103;0
104;0
105;0
106;0
107;0
108;0
109;0
110;0
111;0
112;0
113;0
114;0
115;0
116;0
117;0
118;0
119;0
120;0
121;0
122;0
123;0
124;0
125;0
126;0
127;0
128;0
129;0
130;0
131;0
132;0
133;7
134;33
135;83
136;99
137;92
138;95
139;104
140;109
141;78
142;98
143;101
144;118
145;99
146;114
147;99
148;106
149;113
150;105
151;90
152;86
153;84
154;94
155;79
156;91
157;120
158;99
159;85
160;118
161;100
162;93
163;91
164;102
165;106
166;100
167;118
168;107
169;91
170;100
171;103
172;97
173;109
174;96
175;100
176;102
177;89
178;90
179;92
180;96
181;112
182;113
183;97
184;108
185;93
186;121
187;106
188;93
189;116
190;92
191;101
192;91
193;98
194;103
195;106
196;111
197;95
198;107
199;90
200;105
201;89
202;98
203;99
204;113
205;99
206;95
207;102
208;108
209;101
210;101
211;104
212;117
213;120
214;95
215;124
216;122
217;99
218;124
219;100
220;99
221;95
222;106
223;113
224;93
225;97
226;89
227;119
228;107
229;102
230;104
231;106
232;110
233;117
234;109
235;118
236;97
237;106
238;95
239;98
240;101
241;115
242;101
243;98
244;109
245;105
246;107
247;119
248;134
249;112
250;118
251;109
252;106
253;107
254;100
255;114
256;115
257;127
258;112
259;132
260;109
261;116
262;107
263;118
264;120
265;131
266;126
267;114
268;146
269;135
270;99
271;141
272;129
273;104
274;132
275;110
276;109
277;113
278;141
279;120
280;136
281;130
282;117
283;136
284;111
285;111
286;147
287;119
288;127
289;135
290;109
291;116
292;116
293;125
294;120
295;116
296;132
297;132
298;109
299;125
300;134
301;117
302;111
303;136
304;132
305;151
306;120
307;138
308;122
309;134
310;159
311;110
312;140
313;141
314;114
315;124
316;134
317;151
318;132
319;149
320;129
321;141
322;124
323;153
324;117
325;129
326;137
327;127
328;160
329;135
330;139
331;132
332;142
333;145
334;137
335;138
336;149
337;141
338;115
339;142
340;136
341;149
342;136
343;142
344;126
345;157
346;152
347;145
348;157
349;159
350;149
351;167
352;157
353;169
354;150
355;157
356;174
357;141
358;162
359;161
360;145
361;146
362;151
363;128
364;162
365;143
366;174
367;161
368;161
369;140
370;135
371;158
372;182
373;139
374;155
375;144
376;160
377;167
378;160
379;155
380;183
381;165
382;149
383;163
384;155
385;162
386;171
387;149
388;162
389;179
390;150
391;161
392;178
393;170
394;151
395;174
396;158
397;141
398;176
399;147
400;167
401;154
402;179
403;170
404;167
405;163
406;151
407;157
408;166
409;160
410;163
411;170
412;170
413;158
414;178
415;176
416;169
417;174
418;173
419;154
420;152
421;141
422;144
423;150
424;160
425;134
426;150
427;150
428;165
429;154
430;158
431;157
432;139
433;175
434;158
435;193
436;146
437;161
438;151
439;158
440;169
441;162
442;180
443;147
444;174
445;153
446;172
447;177
448;146
449;156
450;163
451;150
452;163
453;189
454;143
455;172
456;190
457;157
458;163
459;166
460;173
461;160
462;181
463;159
464;149
465;160
466;135
467;152
468;161
469;168
470;173
471;154
472;147
473;168
474;163
475;178
476;151
477;192
478;161
479;155
480;164
481;167
482;183
483;171
484;168
485;180
486;157
487;142
488;179
489;164
490;158
491;152
492;139
493;146
494;179
495;169
496;158
497;147
498;169
499;167
500;151
501;152
502;158
503;169
504;177
505;159
506;174
507;180
508;165
509;164
510;167
511;157
512;153
513;148
514;149
515;175
516;173
517;172
518;190
519;155
520;160
521;155
522;168
523;168
524;170
525;158
526;148
527;163
528;183
529;167
530;183
531;184
532;154
533;153
