0;0
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
65;0
66;0
67;0
68;0
69;0
70;0
71;0
72;0
73;0
74;0
75;0
76;0
77;0
78;0
79;0
80;0
81;0
82;0
83;0
84;0
85;0
86;0
87;0
88;0
89;0
90;0
91;0
92;0
93;0
94;0
95;0
96;0
97;0
98;0
99;0
100;0
101;0
102;0
103;0
104;0
105;0
106;0
107;0
108;0
109;0
110;0
111;0
112;0
113;0
114;0
115;0
116;0
117;0
118;0
119;0
120;0
121;0
122;0
123;0
124;0
125;0
126;0
127;0
128;0
129;0
130;0
131;0
132;1
133;2
134;45
135;212
136;426
137;506
138;585
139;606
140;590
141;559
142;616
143;546
144;606
145;624
146;578
147;533
148;598
149;611
150;583
151;566
152;568
153;525
154;525
155;579
156;555
157;540
158;573
159;502
160;549
161;543
162;529
163;569
164;537
165;560
166;571
167;520
168;562
169;499
170;571
171;562
172;571
173;569
174;564
175;547
176;550
177;564
178;526
179;529
180;528
181;558
182;533
183;540
184;520
185;544
186;570
187;507
188;586
189;528
190;587
191;553
192;526
193;556
194;559
195;519
196;537
197;542
198;559
199;588
200;533
201;597
202;587
203;573
204;584
205;556
206;552
207;530
208;605
209;592
210;561
211;576
212;587
213;569
214;632
215;569
216;612
217;559
218;588
219;604
220;658
221;606
222;652
223;623
224;625
225;597
226;644
227;589
228;598
229;610
230;624
231;647
232;635
233;668
234;643
235;646
236;655
237;615
238;674
239;659
240;649
241;621
242;657
243;684
244;644
245;660
246;661
247;710
248;705
249;704
250;686
251;711
252;706
253;688
254;696
255;725
256;724
257;705
258;748
259;722
260;743
261;765
262;760
263;756
264;756
265;758
266;690
267;757
268;762
269;717
270;746
271;780
272;820
273;826
274;823
275;812
276;852
277;805
278;797
279;801
280;833
281;844
282;870
283;825
284;876
285;808
286;894
287;853
288;907
289;891
290;930
291;889
292;928
293;925
294;936
295;897
296;946
297;894
298;971
299;954
300;914
301;931
302;979
303;930
304;959
305;1018
306;985
307;960
308;1020
309;1022
310;1022
311;1059
312;1067
313;1064
314;1021
315;1085
316;1024
317;1062
318;1038
319;1027
320;1026
321;1010
322;1058
323;1069
324;1000
325;1079
326;1129
327;1115
328;1121
329;1096
330;1104
331;1092
332;1081
333;1026
334;1088
335;1129
336;1155
337;1133
338;1099
339;1196
340;1094
341;1206
342;1181
343;1205
344;1120
345;1200
346;1184
347;1201
348;1172
349;1198
350;1195
351;1201
352;1186
353;1220
354;1233
355;1202
356;1325
357;1417
358;1615
359;1834
360;2412
361;2696
362;2680
363;2393
364;1920
365;1612
366;1443
367;1340
368;1436
369;1685
370;2366
371;3112
372;3766
373;4032
374;3639
375;2941
376;2094
377;1580
378;1262
379;1227
380;1209
381;1282
382;1323
383;1367
384;1392
385;1421
386;1384
387;1193
388;1227
389;1201
390;1153
391;1151
392;1189
393;1212
394;1097
395;1171
396;1104
397;1120
398;1156
399;1165
400;1185
401;1174
402;1227
403;1233
404;1204
405;1184
406;1180
407;1201
408;1100
409;1234
410;1178
411;1202
412;1235
413;1172
414;1195
415;1205
416;1209
417;1291
418;1158
419;1386
420;1398
421;1623
422;1781
423;2066
424;2287
425;2348
426;2248
427;2032
428;1775
429;1484
430;1329
431;1316
432;1235
433;1227
434;1306
435;1375
436;1482
437;1610
438;1681
439;1618
440;1525
441;1440
442;1307
443;1316
444;1244
445;1136
446;1172
447;1239
448;1199
449;1197
450;1289
451;1266
452;1244
453;1244
454;1211
455;1191
456;1117
457;1177
458;1239
459;1190
460;1209
461;1155
462;1180
463;1191
464;1248
465;1283
466;1316
467;1281
468;1239
469;1296
470;1343
471;1237
472;1235
473;1207
474;1201
475;1196
476;1187
477;1220
478;1161
479;1140
480;1156
481;1195
482;1130
483;1181
484;1154
485;1121
486;1231
487;1153
