0;0
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;1
62;0
63;2
64;2
65;7
66;9
67;17
68;54
69;93
70;125
71;154
72;166
73;176
74;162
75;183
76;178
77;175
78;160
79;165
80;157
81;161
82;149
83;170
84;123
85;159
86;135
87;172
88;174
89;152
90;154
91;151
92;123
93;129
94;141
95;150
96;130
97;148
98;125
99;128
100;127
101;135
102;133
103;116
104;110
105;114
106;101
107;129
108;117
109;115
110;116
111;111
112;99
113;125
114;118
115;87
116;123
117;93
118;93
119;102
120;101
121;94
122;100
123;95
124;97
125;85
126;92
127;98
128;94
129;95
130;86
131;73
132;87
133;97
134;90
135;95
136;92
137;109
138;91
139;85
140;95
141;100
142;108
143;121
144;111
145;110
146;116
147;88
148;97
149;111
150;94
151;124
152;107
153;85
154;95
155;104
156;113
157;113
158;105
159;92
160;92
161;107
162;97
163;126
164;106
165;133
166;112
167;120
168;110
169;140
170;126
171;126
172;116
173;136
174;121
175;133
176;125
177;131
178;148
179;132
180;162
181;144
182;145
183;123
184;143
185;136
186;141
187;126
188;127
189;139
190;117
191;142
192;156
193;140
194;146
195;143
196;136
197;161
198;148
199;162
200;139
201;160
202;130
203;154
204;152
205;142
206;162
207;147
208;148
209;150
210;135
211;162
212;148
213;147
214;164
215;144
216;146
217;143
218;155
219;173
220;165
221;165
222;155
223;160
224;146
225;155
226;149
227;150
228;174
229;145
230;140
231;154
232;164
233;190
234;177
235;151
236;176
237;160
238;156
239;166
240;185
241;134
242;179
243;185
244;174
245;160
246;167
247;176
248;158
249;148
250;167
251;170
252;174
253;177
254;165
255;172
256;180
257;156
258;154
259;166
260;195
261;159
262;158
263;170
264;177
265;147
266;164
267;160
268;188
269;173
270;176
271;165
272;182
273;164
274;150
275;167
276;179
277;180
278;167
279;180
280;168
281;176
282;207
283;189
284;156
285;187
286;178
287;177
288;161
289;202
290;198
291;210
292;215
293;196
294;201
295;200
296;208
297;206
298;219
299;212
300;196
301;198
302;213
303;215
304;224
305;200
306;206
307;211
308;232
309;218
310;233
311;234
312;239
313;239
314;244
315;249
316;238
317;235
318;230
319;268
320;228
321;265
322;273
323;238
324;268
325;282
326;279
327;252
328;276
329;269
330;284
331;299
332;335
333;266
334;325
335;328
336;325
337;327
338;324
339;358
340;347
341;310
342;319
343;306
344;353
345;386
346;362
347;375
348;378
349;373
350;392
351;434
352;427
353;429
354;451
355;429
356;454
357;487
358;468
359;465
360;524
361;479
362;445
363;491
364;471
365;502
366;534
367;525
368;518
369;544
370;590
371;591
372;615
373;626
374;554
375;574
376;603
377;632
378;648
379;681
380;689
381;690
382;793
383;711
384;814
385;773
386;780
387;787
388;780
389;850
390;867
391;874
392;920
393;927
394;919
395;927
396;934
397;955
398;1012
399;1014
400;1092
401;1112
402;1079
403;1167
404;1238
405;1177
406;1226
407;1223
408;1316
409;1266
410;1350
411;1373
412;1441
413;1481
414;1494
415;1462
416;1520
417;1563
418;1533
419;1625
420;1689
421;1557
422;1716
423;1648
424;1746
425;1858
426;1819
427;1845
428;1857
429;1904
430;2006
431;1994
432;2049
433;2089
434;2105
435;2169
436;2190
437;2197
438;2196
439;2280
440;2312
441;2356
442;2322
443;2382
444;2441
445;2377
446;2450
447;2414
448;2534
449;2492
450;2524
451;2482
452;2453
453;2507
454;2438
455;2525
456;2567
457;2499
458;2532
459;2581
460;2588
461;2593
462;2612
463;2541
464;2545
465;2503
466;2679
467;2635
468;2504
469;2437
470;2455
471;2546
472;2381
473;2383
474;2391
475;2273
476;2300
477;2274
478;2318
479;2271
480;2266
481;2233
482;2195
483;2165
484;2079
485;2089
486;2152
487;2123
488;2030
489;1925
490;1917
491;1857
492;1914
493;1842
494;1766
495;1795
496;1662
497;1682
498;1681
499;1654
500;1667
501;1629
502;1514
503;1523
504;1538
505;1488
506;1392
