0;0
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;1
14;1
15;0
16;0
17;0
18;0
19;1
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;1
29;0
30;0
31;1
32;0
33;0
34;0
35;0
36;0
37;1
38;1
39;0
40;0
41;1
42;0
43;2
44;3
45;2
46;2
47;1
48;0
49;1
50;1
51;1
52;0
53;3
54;2
55;2
56;1
57;2
58;2
59;2
60;1
61;0
62;2
63;5
64;0
65;3
66;0
67;2
68;1
69;1
70;1
71;1
72;2
73;3
74;1
75;1
76;1
77;6
78;33
79;77
80;131
81;165
82;175
83;143
84;162
85;144
86;179
87;137
88;156
89;168
90;179
91;160
92;165
93;167
94;155
95;155
96;171
97;179
98;182
99;165
100;176
101;183
102;192
103;179
104;191
105;175
106;207
107;181
108;217
109;217
110;205
111;215
112;224
113;232
114;229
115;220
116;262
117;266
118;256
119;273
120;274
121;291
122;306
123;338
124;340
125;369
126;359
127;380
128;416
129;444
130;461
131;521
132;502
133;558
134;524
135;609
136;556
137;633
138;588
139;666
140;651
141;652
142;667
143;675
144;688
145;678
146;675
147;704
148;695
149;732
150;665
151;696
152;689
153;705
154;624
155;610
156;658
157;589
158;641
159;575
160;588
161;605
162;532
163;516
164;491
165;487
166;447
167;470
168;472
169;408
170;403
171;419
172;364
173;374
174;350
175;342
176;319
177;319
178;315
179;308
180;332
181;294
182;285
183;294
184;266
185;289
186;285
187;274
188;294
189;256
190;254
191;256
192;257
193;271
194;239
195;237
196;235
197;235
198;258
199;243
200;236
201;214
202;236
203;243
204;223
205;235
206;230
207;219
208;243
209;225
210;240
211;267
212;251
213;226
214;228
215;255
216;271
217;270
218;312
219;246
220;260
221;273
222;235
223;246
224;261
225;231
226;273
227;293
228;259
229;272
230;247
231;264
232;272
233;308
234;272
235;273
236;301
237;288
238;278
239;287
240;301
241;263
242;307
243;293
244;308
245;303
246;304
247;311
248;316
249;284
250;303
251;309
252;315
253;317
254;329
255;333
256;317
257;331
258;288
259;347
260;354
261;298
262;367
263;345
264;362
265;360
266;404
267;312
268;392
269;361
270;341
271;352
272;363
273;395
274;385
275;361
276;384
277;359
278;364
279;382
280;376
281;426
282;379
283;403
284;386
285;405
286;425
287;409
288;375
289;412
290;408
291;411
292;409
293;396
294;433
295;380
296;377
297;417
298;405
299;405
300;412
301;414
302;449
303;461
304;453
305;429
306;434
307;439
308;456
309;455
310;450
311;410
312;459
313;502
314;495
315;458
316;438
317;459
318;515
319;496
320;458
321;517
322;472
323;469
324;496
325;492
326;541
327;500
328;513
329;534
330;490
331;510
332;511
333;523
334;522
335;517
336;517
337;513
338;543
339;503
340;507
341;523
342;550
343;535
344;520
345;540
346;567
347;553
348;534
349;535
350;530
351;575
352;568
353;573
354;545
355;567
356;531
357;563
358;562
359;529
360;538
361;571
362;547
363;583
364;551
365;565
366;603
367;588
368;568
369;592
370;582
371;594
372;612
373;615
374;577
375;546
376;577
377;624
378;594
379;520
380;595
381;590
382;605
383;582
384;575
385;645
386;602
387;576
388;609
389;610
390;600
391;595
392;579
393;567
394;612
395;650
396;585
397;617
398;608
399;579
400;618
401;635
402;655
403;597
404;580
405;605
406;594
407;607
408;691
409;595
410;625
411;609
412;613
413;585
414;634
415;622
416;599
417;625
418;650
419;591
420;631
421;612
422;659
423;625
424;665
425;619
426;598
427;639
428;620
429;613
430;607
431;635
432;622
433;621
434;631
435;613
436;656
437;607
438;636
439;652
440;629
441;589
442;628
443;601
444;671
445;645
446;591
447;628
448;655
449;665
450;649
451;649
452;588
453;632
454;574
455;637
456;615
457;623
458;634
459;627
460;651
461;573
462;605
463;608
464;621
465;646
466;673
467;669
468;678
469;682
470;604
471;671
472;628
473;589
474;662
475;628
476;617
477;652
478;643
479;630
480;699
481;652
482;640
483;607
484;625
485;612
486;625
487;643
488;623
489;624
490;592
491;640
492;642
493;635
494;655
495;636
496;631
497;620
498;634
499;612
500;657
501;693
502;616
503;635
504;625
505;619
506;616
507;592
508;683
509;629
510;594
511;637
512;596
513;639
514;685
515;593
516;612
517;599
518;636
519;682
520;637
521;633
522;613
523;664
524;644
525;634
526;662
527;666
528;616
529;718
530;596
531;610
532;651
533;634
